document_id;product_code;quantity;amount
1607;10035;1;400
1607;14652;1;6396
1608;14821;1;111500
1609;10035;1;100
1609;14129;1;1599
1610;8517;1;100
1610;13857;1;8920
1611;10035;1;60
1611;11413;1;6660
1612;10035;1;2400
1612;10780;1;3276
1612;12248;1;1850
1613;7537;1;3140
1614;7516;1;22765
1614;10035;1;2080
1615;10035;1;2000
1615;13850;1;2607
1616;10035;1;50
1616;11785;1;564
1616;11811;1;3664
1617;7696;1;2499
1618;6771;1;3750
1618;10035;1;420
1618;14677;1;21735
1619;7516;1;20000
1619;10035;1;80
1620;11337;1;5453
1620;11876;1;25641
1620;13804;1;9324
1621;10035;1;160
1621;12558;1;2645
1622;10576;1;6040
1623;7435;1;4190
1624;13993;1;1458
1625;15102;1;270070
1626;7564;1;4914
1626;9003;1;150
1627;10035;1;300
1627;10599;1;6160
1628;10035;1;1700
1628;13829;1;1510
1628;14838;1;"1947,5"
1629;7877;1;2400
1629;10035;1;1700
1630;14519;1;153755
1631;10035;1;4000
1631;10489;1;9340
1631;10609;1;5604
1632;10035;1;160
1632;13802;1;19604
1633;14488;1;18898
1634;7530;1;8635
1634;10035;1;2080
1635;10035;1;100
1635;11811;1;"3518,5"
1636;7505;1;24335
1637;10035;1;500
1637;14120;1;15436
1638;10035;1;400
1638;14836;1;17342
1639;10553;1;7540
1639;14487;1;11275
1640;14511;1;202809
1641;11114;1;8880
1642;13630;1;3700
1643;14634;1;2270
1644;8244;1;18840
1644;8513;1;80
1645;7510;1;14130
1645;10035;1;2400
1646;7531;1;3925
1646;10035;1;2000
1647;5806;1;"8730,5"
1647;10035;1;2000
1648;7519;1;11775
1648;7797;1;8635
1648;8517;1;160
1648;10035;1;3940
1649;9003;1;150
1649;10591;1;5285
1650;10035;1;1000
1650;13807;1;10800
1650;14129;1;8610
1651;10035;1;50
1651;14667;1;"2633,5"
1652;10035;1;350
1652;14667;1;"7831,5"
1652;14806;1;5400
1653;10035;1;1760
1653;14907;1;3000
1654;10035;1;1780
1654;14836;1;4584
1655;7562;1;7497
1655;10035;1;350
1656;10035;1;2400
1656;11356;1;16218
1657;10604;1;55480
1658;11878;1;14603
1659;7536;1;36000
1659;10035;1;300
1660;10554;1;61155
1660;10557;1;6795
1660;10610;1;76255
1660;10639;1;54360
1661;11715;1;"6439,5"
1662;10035;1;200
1662;13027;1;5346
1663;14280;1;70215
1664;14634;1;"47102,5"
1665;10842;1;"31429,8"
1665;13741;1;64425
1665;13887;1;22056
1665;14251;1;4530
1666;14810;1;"11236,5"
1667;11792;1;2583
1668;13835;1;15375
1668;14656;1;2520
1668;14812;1;"40065,5"
1669;10499;1;2367
1669;10696;1;"2524,8"
1669;14955;1;155495
1670;14825;1;129920
1670;14908;1;124830
1671;11792;1;1992
1672;10696;1;5226
1672;13894;1;9060
1672;13997;1;49450
1672;14755;1;37350
1672;14955;1;31050
1672;14965;1;283008
1673;13995;1;2880
1674;14609;1;27972
1675;13858;1;11300
1676;10035;1;2000
1676;10553;1;3016
1677;10035;1;2000
1677;13879;1;21033
1678;10035;1;750
1678;10742;1;9588
1679;10035;1;50
1679;14146;1;"1183,5"
1680;14656;1;8400
1681;14124;1;"7693,5"
1681;14813;1;3178
1682;7734;1;"118927,5"
1682;8557;1;640
1682;8625;1;1440
1682;10486;1;226865
1683;10035;1;4000
1683;11853;1;27675
1683;11987;1;7400
1683;14186;1;4295
1683;14816;1;"3972,5"
1683;14819;1;6690
1683;14883;1;4295
1684;7698;1;308460
1684;10035;1;2160
1685;10035;1;60
1685;11853;1;"21010,5"
1685;14247;1;"15214,5"
1685;14406;1;5348
1685;14759;1;6080
1685;14819;1;13500
1686;11701;1;968
1686;14652;1;2356
1686;14656;1;3993
1686;14667;1;8015
1686;14813;1;"15915,5"
1687;11702;1;2187
1687;11788;1;2032
1687;14656;1;24300
1687;14794;1;4245
1688;14816;1;8050
1689;14645;1;4528
1690;13809;1;29835
1691;7724;1;17270
1691;8245;1;20410
1691;10035;1;180
1692;10035;1;750
1692;14499;1;5842
1693;7289;1;2664
1693;10035;1;2500
1693;12553;1;2724
1693;14817;1;1816
1694;14779;1;408312
1695;10035;1;80
1695;13955;1;5125
1696;11869;1;6786
1697;6612;1;21438
1697;9942;1;6872
1697;10035;1;500
1697;12271;1;28347
1698;10035;1;100
1698;11792;1;1353
1699;10035;1;2000
1699;10938;1;18879
1700;10035;1;2400
1700;14570;1;18929
1701;10035;1;400
1701;11199;1;85956
1702;10035;1;500
1702;13558;1;149292
1703;10035;1;2000
1703;10759;1;1885
1704;11884;1;13744
1705;7632;1;1570
1705;10035;1;1700
1706;12409;1;8271
1706;14670;1;8200
1707;10035;1;2000
1707;10762;1;6872
1708;10035;1;80
1708;14121;1;"3291,5"
1709;7803;1;1570
1709;10035;1;1700
1710;8557;1;640
1710;10968;1;42920
1711;10035;1;2400
1711;10643;1;18018
1712;14651;1;1353
1713;8531;1;720
1713;14125;1;97686
1714;9003;1;2160
1714;14849;1;40327
1715;10035;1;50
1715;14648;1;680
1715;14809;1;"4199,5"
1716;10035;1;1700
1716;14053;1;2220
1717;11656;1;"2610,5"
1717;14814;1;"2156,5"
1718;14818;1;26314
1719;7719;1;7850
1719;10035;1;4050
1719;10045;1;"3532,5"
1719;11950;1;5278
1719;13951;1;"4152,5"
1720;8516;1;350
1720;14803;1;9840
1721;13858;1;54635
1722;10035;1;100
1722;11669;1;525
1723;7114;1;"3748,5"
1723;10035;1;2000
1724;8517;1;4000
1724;10761;1;2292
1724;14012;1;4345
1725;10035;1;2800
1725;11583;1;45504
1726;8218;1;23850
1726;8572;1;360
1726;9003;1;240
1726;9270;1;22491
1727;7537;1;2385
1727;10035;1;1700
1728;10035;1;2000
1728;14785;1;8361
1729;9003;1;150
1729;13027;1;7290
1730;10035;1;2000
1730;15049;1;70596
1731;8572;1;300
1731;14831;1;5628
1732;10035;1;2400
1732;12471;1;38160
1733;9003;1;150
1733;14121;1;3220
1733;14124;1;7797
1734;10035;1;2160
1734;14447;1;24804
1735;10035;1;2000
1735;11327;1;5285
1736;10748;1;"7267,5"
1736;10802;1;31161
1736;13043;1;1500
1737;14652;1;744
1738;14518;1;47150
1739;10035;1;2400
1739;15045;1;38442
1740;14803;1;37908
1741;8636;1;800
1741;11790;1;12954
1742;10035;1;80
1742;14628;1;9060
1743;10035;1;560
1743;13858;1;40680
1744;10035;1;2400
1744;14379;1;5364
1745;10035;1;80
1745;13734;1;13264
1746;10035;1;2400
1746;15045;1;38442
1747;10035;1;2000
1747;12708;1;4470
1748;8531;1;720
1748;14966;1;1540
1749;8612;1;650
1749;14966;1;5390
1750;14665;1;4830
1751;10690;1;2310
1752;10035;1;2000
1752;10972;1;5960
1752;14747;1;178055
1752;14971;1;130375
1753;8513;1;1700
1753;9004;1;1700
1753;10035;1;1700
1753;10552;1;140060
1753;10586;1;95360
1753;10686;1;30200
1753;13982;1;57365
1753;14834;1;79715
1754;11792;1;"11578,5"
1755;7567;1;3760
1755;10035;1;300
1756;10035;1;2000
1756;14681;1;"6621,5"
1757;10035;1;2000
1757;12388;1;4770
1758;10035;1;1700
1758;13734;1;6632
1759;14813;1;1725
1760;7455;1;91200
1760;7522;1;182684
1760;7546;1;56800
1760;7551;1;6704
1760;7620;1;25140
1760;10035;1;1700
1761;7433;1;9218
1761;7514;1;15922
1761;7560;1;3372
1761;7604;1;51956
1761;10035;1;2000
1761;13573;1;15084
1761;14049;1;15855
1762;10035;1;1700
1762;13958;1;888
1763;13810;1;2260
1764;7704;1;6400
1764;8517;1;160
1764;10035;1;2000
1765;7451;1;4000
1765;10035;1;2080
1766;7616;1;20800
1766;10035;1;80
1767;10035;1;50
1767;11729;1;2300
1768;14071;1;15264
1769;9003;1;240
1769;14839;1;12464
1770;7802;1;3200
1771;14954;1;54675
1772;14650;1;3937
1773;10035;1;2400
1773;14309;1;37796
1774;13582;1;64306
1775;7610;1;15200
1775;9003;1;240
1776;12459;1;176778
1777;14765;1;237433
1778;14638;1;35219
1779;10709;1;161253
1780;10640;1;73000
1780;10807;1;152448
1781;11695;1;2091
1782;14135;1;5103
1782;14667;1;2645
1783;10602;1;24000
1783;10807;1;96480
1784;10035;1;2800
1784;10786;1;37485
1785;9003;1;240
1785;14688;1;16125
1786;10035;1;2400
1786;12555;1;35424
1787;9003;1;480
1787;10031;1;16218
1787;10691;1;80324
1788;10035;1;1120
1788;10552;1;37000
1788;10558;1;9620
1788;10580;1;5558
1788;10586;1;59130
1789;10035;1;2400
1789;12345;1;23207
1790;13053;1;1476
1790;14123;1;2718
1790;14134;1;2400
1790;14643;1;"514,5"
1790;14652;1;861
1791;8636;1;1280
1791;10841;1;253008
1791;13821;1;15164
1791;14495;1;20516
1792;14495;1;31220
1793;10035;1;80
1793;10457;1;19656
1794;10035;1;50
1794;14810;1;1603
1795;11064;1;2185
1795;14813;1;4945
1796;6425;1;"9205,5"
1796;10035;1;2400
1797;10035;1;2800
1797;13712;1;12597
1798;10035;1;2400
1798;13770;1;33297
1799;10035;1;60
1799;10610;1;4440
1800;11791;1;"40285,5"
1801;14280;1;48470
1802;10035;1;120
1802;14280;1;34780
1803;14188;1;33750
1804;14188;1;45300
1805;14280;1;109475
1806;11791;1;127254
1807;11394;1;153729
1808;10693;1;37758
1808;10938;1;41354
1809;8517;1;120
1809;14057;1;6795
1809;14828;1;3775
1810;14883;1;223340
1811;14883;1;236910
1812;7018;1;6240
1812;10035;1;80
1812;12250;1;8320
1813;7723;1;116965
1813;10035;1;2200
1813;14405;1;6032
1813;14879;1;12026
1813;14884;1;14350
1814;9003;1;330
1814;10573;1;5285
1814;13823;1;5775
1815;8572;1;300
1815;11094;1;7890
1816;10614;1;335070
1817;10568;1;264344
1817;10741;1;96000
1818;9003;1;240
1818;10752;1;17365
1819;8517;1;200
1819;10570;1;28823
1820;8517;1;160
1820;13793;1;13590
1821;9323;1;190960
1821;10975;1;69520
1821;11417;1;255200
1822;9003;1;360
1822;10035;1;2000
1822;14687;1;67106
1823;10035;1;2000
1823;10761;1;7917
1824;10397;1;109678
1825;10035;1;160
1825;10397;1;23374
1826;5895;1;11028
1826;6256;1;11100
1826;10035;1;2400
1827;7641;1;"5167,5"
1827;10035;1;2000
1828;8557;1;480
1828;10556;1;19500
1828;10558;1;9750
1829;10035;1;80
1829;10773;1;13243
1830;14964;1;8569
1831;10035;1;2000
1831;14687;1;18696
1832;10587;1;564740
1833;14139;1;22500
1834;10035;1;6350
1834;13809;1;3060
1834;14061;1;"2082,5"
1834;14842;1;1146
1834;14962;1;8280
1834;14964;1;3056
1835;8557;1;400
1835;14965;1;17688
1836;11853;1;42435
1837;9004;1;2000
1837;10035;1;2000
1837;10841;1;5285
1837;14253;1;8569
1837;14971;1;4530
1838;12257;1;"2562,5"
1839;10035;1;240
1839;14910;1;24420
1840;13080;1;840
1840;14910;1;70810
1841;8515;1;320
1841;8517;1;320
1841;10614;1;23680
1841;11751;1;10215
1841;13705;1;36937
1842;14130;1;1200
1842;14665;1;3178
1843;10035;1;250
1843;13843;1;3003
1844;11788;1;5842
1844;14755;1;2490
1845;11898;1;"2445,9"
1845;14803;1;13920
1845;14812;1;4086
1845;14814;1;12031
1845;14816;1;"7831,5"
1846;7693;1;34540
1847;5949;1;63411
1847;7442;1;62800
1847;7579;1;51025
1847;7640;1;40035
1847;7642;1;186830
1847;7803;1;8635
1847;10446;1;11310
1847;10708;1;94395
1847;11811;1;12485
1847;11860;1;152725
1847;12153;1;139730
1847;12365;1;13308
1847;13802;1;19604
1847;13956;1;"49712,5"
1847;14424;1;9048
1847;14568;1;40373
1847;14573;1;309448
1847;14678;1;23575
1847;14838;1;9802
1847;14923;1;101229
1848;14813;1;"6526,5"
1849;7640;1;76320
1849;13766;1;244902
1849;14573;1;518959
1850;7290;1;18000
1850;7693;1;104145
1850;10446;1;11460
1850;10651;1;2397
1850;10708;1;55740
1850;11861;1;146970
1850;13802;1;18336
1850;13898;1;18120
1850;14568;1;34760
1850;14816;1;"12022,5"
1850;14959;1;"7762,5"
1851;7642;1;32000
1851;13802;1;39729
1851;13898;1;18120
1851;13956;1;56160
1851;13997;1;5750
1851;14568;1;35760
1852;7290;1;37290
1852;11861;1;1872
1852;13823;1;6160
1852;14678;1;191568
1853;10035;1;50
1853;11765;1;4520
1853;11817;1;5865
1854;10035;1;60
1854;10601;1;3775
1855;13955;1;"4612,5"
1856;10035;1;2000
1856;10759;1;10906
1857;8517;1;120
1857;8557;1;13600
1857;10611;1;67860
1857;14057;1;13320
1858;8517;1;120
1858;10557;1;13590
1858;11987;1;52850
1859;9003;1;240
1859;14234;1;"47187,5"
1860;10035;1;80
1860;10713;1;12885
1861;7538;1;5495
1861;10035;1;1760
1862;7565;1;44220
1862;10035;1;1000
1863;11853;1;9360
1864;7615;1;65600
1864;10035;1;360
1865;14129;1;"3610,5"
1866;7698;1;2400
1866;10035;1;2000
1867;8220;1;4000
1867;10035;1;80
1868;10035;1;2400
1868;10740;1;14345
1869;14136;1;"94545,5"
1870;6077;1;17760
1870;10842;1;28489
1870;13975;1;15834
1870;14213;1;26070
1870;14883;1;24911
1871;10035;1;100
1871;14127;1;1245
1872;5895;1;1908
1872;10031;1;"1144,8"
1872;10035;1;6000
1872;14109;1;3339
1873;10035;1;2000
1873;14786;1;6494
1874;8548;1;3840
1875;8548;1;3840
1876;8548;1;3840
1877;10035;1;1350
1877;10651;1;68441
1878;10035;1;2000
1878;10869;1;29206
1879;10035;1;1700
1879;11207;1;755
1880;11760;1;2230
1881;10035;1;2000
1881;10650;1;15462
1882;11558;1;267306
1883;10035;1;1700
1883;14000;1;5575
1883;14838;1;10556
1884;14792;1;5575
1885;7592;1;60079
1885;8515;1;329
1886;14000;1;5575
1887;14812;1;"24617,5"
1888;10035;1;100
1888;10500;1;9240
1889;10604;1;11100
1889;10697;1;33300
1890;14057;1;6750
1891;14419;1;21525
1891;14842;1;39962
1891;14907;1;24420
1892;14903;1;30381
1893;10640;1;12835
1893;13825;1;17680
1893;14842;1;26486
1894;10793;1;3775
1895;11218;1;83050
1896;13829;1;"12457,5"
1896;15104;1;44720
1897;8548;1;15300
1897;8550;1;7776
1898;8548;1;15300
1898;8550;1;11088
1899;8548;1;15300
1899;8550;1;10800
1900;8557;1;640
1900;14135;1;13560
1901;14135;1;5280
1902;14135;1;"3523,5"
1903;11693;1;4920
1903;11817;1;"9647,5"
1903;14805;1;3600
1904;10035;1;450
1904;10582;1;"2051,4"
1904;10586;1;29930
1904;10587;1;6205
1904;14250;1;7550
1905;10035;1;5200
1905;14474;1;8271
1905;14481;1;50160
1906;14481;1;171468
1907;10686;1;3775
1907;13876;1;132606
1907;14388;1;116388
1908;10035;1;5200
1908;11576;1;40269
1908;12341;1;18774
1909;11693;1;738
1910;14489;1;11385
1911;10035;1;80
1911;13802;1;8569
1912;10035;1;600
1912;14250;1;23100
1913;10035;1;560
1913;10614;1;83050
1914;11724;1;789
1915;11678;1;822
1916;14129;1;"871,5"
1917;11811;1;2070
1917;14196;1;1215
1918;10035;1;100
1918;11790;1;1651
1918;14808;1;1701
1919;15099;1;2430
1920;12558;1;2645
1921;10035;1;100
1921;13971;1;12064
1922;10035;1;2400
1922;11131;1;19980
1923;10008;1;51952
1923;10035;1;160
1923;11876;1;16808
1923;12250;1;8280
1923;13809;1;6120
1924;10035;1;2400
1924;12039;1;8305
1925;10035;1;400
1925;13956;1;21840
1925;14591;1;15600
1926;10035;1;150
1926;14131;1;"3523,5"
1926;14806;1;"4252,5"
1926;14808;1;"6682,5"
1927;10573;1;1116010
1928;5640;1;67636
1928;14494;1;311440
1929;14449;1;527408
1930;11853;1;"2562,5"
1931;10035;1;5700
1931;10713;1;3436
1931;13572;1;7540
1931;14072;1;4295
1931;14092;1;7731
1931;14247;1;1435
1932;10035;1;13300
1932;10749;1;"603,2"
1932;11117;1;30303
1932;11987;1;2960
1932;12039;1;9620
1932;12066;1;3016
1932;13975;1;3016
1933;10035;1;2000
1933;13783;1;11028
1934;10035;1;100
1934;14252;1;3775
1935;10035;1;180
1935;11207;1;7550
1936;8515;1;200
1936;9630;1;14112
1937;10035;1;480
1937;13809;1;17365
1938;13956;1;76650
1939;8706;1;2600
1939;10695;1;150724
1940;8557;1;480
1940;10586;1;14800
1940;10587;1;12580
1940;10600;1;14800
1941;10035;1;2000
1941;13788;1;6363
1942;14249;1;307593
1943;14922;1;29120
1944;11062;1;"2509,5"
1944;14655;1;"6957,5"
1944;14659;1;3795
1945;13956;1;38480
1946;7455;1;52800
1946;7641;1;18800
1946;14249;1;397000
1947;8515;1;240
1947;8517;1;160
1947;10552;1;18875
1947;10600;1;15855
1948;7725;1;24000
1948;10035;1;80
1949;7648;1;27200
1949;10035;1;100
1950;13994;1;9477
1951;12311;1;27714
1952;10031;1;22975
1953;10035;1;2000
1953;11889;1;11622
1953;11963;1;15198
1954;10035;1;4400
1954;10805;1;10428
1954;12315;1;4345
1954;14039;1;8690
1955;10741;1;141185
1956;7595;1;6280
1956;10035;1;2080
1957;10035;1;2400
1957;14309;1;14603
1958;8515;1;320
1958;10773;1;10556
1958;13825;1;11275
1959;8517;1;160
1959;14823;1;14235
1960;10035;1;100
1960;11807;1;1610
1960;14809;1;24495
1961;10035;1;2400
1961;14407;1;10274
1962;10035;1;2000
1962;14368;1;6258
1963;8241;1;58800
1963;10035;1;120
1964;14805;1;3645
1965;8571;1;600
1965;13994;1;"4252,5"
1965;14661;1;"2656,5"
1965;14953;1;2916
1966;8515;1;260
1966;12575;1;"11702,5"
1966;14747;1;12835
1967;13807;1;7290
1967;14810;1;6440
1968;10035;1;100
1968;11790;1;1651
1969;10035;1;480
1969;14445;1;39114
1970;11807;1;575
1971;11786;1;1415
1972;7741;1;1646
1972;10035;1;1700
1973;11788;1;2008
1974;7803;1;3925
1974;10035;1;1700
1975;10035;1;50
1975;11819;1;"1300,5"
1975;14055;1;3672
1975;14197;1;2541
1976;11527;1;11622
1976;14593;1;20562
1977;10035;1;1700
1977;14669;1;"1947,5"
1978;7604;1;50203
1979;7630;1;6280
1980;7604;1;50203
1981;7577;1;40820
1982;8247;1;81640
1983;7630;1;6280
1984;8244;1;56445
1985;8214;1;297330
1986;7684;1;37035
1986;7687;1;175840
1986;7696;1;389279
1986;7698;1;197820
1987;10642;1;37392
1988;7563;1;282458
1989;10035;1;2000
1989;14298;1;4530
1990;8214;1;136000
1991;7633;1;9600
1992;8247;1;301600
1993;7688;1;314400
1993;7719;1;192800
1993;8250;1;456800
1994;7688;1;627200
1995;7740;1;210400
1995;8244;1;57600
1995;8247;1;291200
1996;8517;1;200
1996;14568;1;35760
1997;8517;1;120
1997;8520;1;600
1997;8557;1;640
1997;10035;1;160
1997;10728;1;14060
1997;10837;1;91875
1997;13809;1;3775
1997;14057;1;6660
1997;14251;1;"4907,5"
1997;14845;1;48510
1998;8515;1;320
1998;9003;1;180
1998;10035;1;50
1998;12250;1;39975
1998;14251;1;"4907,5"
1998;14641;1;15540
1999;13769;1;28347
2000;10035;1;2840
2000;10730;1;138299
2000;13812;1;4440
2000;14913;1;18500
2001;14661;1;3500
2002;7010;1;4530
2002;8517;1;120
2003;11059;1;2151
2004;9222;1;16092
2005;7593;1;67200
2005;8525;1;400
2005;10035;1;2160
2005;10837;1;30955
2005;15104;1;6240
2006;12996;1;900
2006;13984;1;39260
2007;11786;1;987
2007;11796;1;2480
2008;10035;1;150
2008;10742;1;3216
2009;14648;1;"2887,5"
2010;10651;1;78438
2010;11773;1;100350
2010;13825;1;103525
2011;11860;1;7175
2012;12073;1;61828
2012;12572;1;"5017,5"
2012;14838;1;52026
2012;14961;1;20805
2013;11664;1;"557,5"
2013;11774;1;4014
2013;13998;1;9143
2014;14922;1;1011955
2015;10035;1;500
2015;10696;1;24304
2016;14922;1;1010940
2017;13857;1;"3902,5"
2018;13994;1;3720
2019;10035;1;3400
2019;12250;1;624
2019;14959;1;832
2020;13857;1;230520
2021;14922;1;610900
2022;9003;1;150
2022;14250;1;11250
2023;10035;1;6950
2023;10585;1;"479,4"
2023;10758;1;5348
2023;10837;1;2250
2023;12948;1;2292
2024;14890;1;81686
2025;14650;1;7747
2026;5985;1;33084
2026;6026;1;12866
2026;12468;1;124984
2026;14064;1;20218
2027;10035;1;2000
2027;14403;1;3736
2028;12498;1;16218
2029;10873;1;62707
2029;14144;1;6786
2030;13807;1;30375
2031;14818;1;"3902,5"
2032;10035;1;80
2032;11859;1;10250
2032;14000;1;5575
2033;10035;1;400
2033;11838;1;17180
2033;14207;1;97820
2034;14823;1;14235
2035;11860;1;20500
2036;10645;1;17572
2036;10787;1;3060
2036;11337;1;14516
2036;13963;1;36750
2036;14247;1;13455
2037;7573;1;32682
2038;10035;1;2400
2038;11315;1;42018
2039;10035;1;2000
2039;12301;1;12402
2040;11760;1;21470
2041;7640;1;19200
2041;7706;1;54400
2041;11869;1;3895
2042;6303;1;"6417,5"
2042;10035;1;4800
2042;10643;1;8862
2042;12039;1;36240
2042;13561;1;8305
2043;14808;1;"12028,5"
2044;7641;1;26400
2044;10645;1;17138
2044;11199;1;18696
2044;11869;1;"3583,4"
2044;14885;1;21456
2045;7585;1;76000
2045;10035;1;2400
2045;13857;1;7910
2045;14055;1;7700
2045;14679;1;"5842,5"
2045;14895;1;41760
2045;14964;1;8569
2046;10035;1;2000
2046;14253;1;3016
2047;8515;1;2660
2047;11256;1;236225
2048;10035;1;250
2048;11788;1;"1380,5"
2048;14134;1;960
2048;14195;1;1599
2048;14667;1;5221
2049;8513;1;50
2049;14835;1;2265
2050;14643;1;"2932,5"
2051;10035;1;2000
2051;14186;1;4345
2052;10035;1;100
2052;13559;1;13590
2053;14129;1;"1867,5"
2054;10035;1;50
2054;14831;1;1608
2055;7544;1;108120
2056;7555;1;7850
2056;10035;1;60
2057;14500;1;6200
2058;12542;1;4313
2059;10035;1;2800
2059;14060;1;61035
2060;14650;1;"8910,5"
2061;10035;1;80
2061;10552;1;9620
2061;14518;1;21565
2062;10035;1;160
2062;10707;1;26629
2063;10035;1;450
2063;10802;1;21303
2064;13994;1;8228
2065;10035;1;500
2065;10802;1;24120
2066;11693;1;2241
2066;14652;1;"2365,5"
2067;10035;1;80
2067;10372;1;6552
2068;10035;1;2000
2068;10719;1;7540
2068;10759;1;8294
2068;14893;1;101362
2069;10567;1;3016
2070;13793;1;6660
2071;14893;1;103939
2072;7595;1;"5167,5"
2072;10035;1;2000
2073;14652;1;14940
2074;10035;1;2000
2074;10719;1;7790
2074;14893;1;109962
2075;8517;1;440
2075;13648;1;85900
2076;10035;1;2400
2076;14391;1;27159
2077;10035;1;220
2077;14039;1;69579
2078;14554;1;79948
2079;8515;1;880
2079;14554;1;288508
2080;7532;1;18400
2080;10035;1;160
2081;10035;1;2000
2081;14039;1;32184
2082;11053;1;"1413,5"
2083;10035;1;150
2083;10585;1;8844
2084;10035;1;50
2084;11714;1;1944
2085;7328;1;"1957,5"
2085;10035;1;60
2086;10035;1;240
2086;13857;1;3729
2087;10035;1;100
2087;10336;1;16280
2087;12079;1;11840
2088;11898;1;2367
2089;7534;1;5761
2089;10035;1;60
2089;10487;1;28768
2089;10787;1;1510
2090;14801;1;14514
2091;8612;1;1560
2091;10494;1;504430
2092;8725;1;1260
2092;10697;1;29600
2093;10035;1;2000
2093;14416;1;18898
2094;8517;1;200
2094;10035;1;2000
2094;14041;1;33553
2095;10035;1;2400
2095;10855;1;48963
2096;10035;1;2800
2096;14479;1;13794
2097;8515;1;320
2097;10035;1;80
2097;12298;1;8590
2097;14628;1;37000
2098;10585;1;406510
2099;9003;1;150
2099;11046;1;2232
2099;11695;1;1116
2100;9003;1;240
2100;13809;1;6120
2101;9003;1;240
2101;12259;1;5175
2102;10035;1;2000
2102;11465;1;8690
2103;10035;1;280
2103;12472;1;53882
2104;13043;1;1500
2104;14123;1;"27004,5"
2105;8557;1;960
2105;10494;1;304500
2106;11730;1;2530
2107;7528;1;3200
2107;8517;1;4000
2107;14568;1;4470
2108;7848;1;7200
2108;10035;1;2400
2109;7551;1;20112
2109;9003;1;180
2110;8525;1;600
2110;10494;1;192750
2111;10035;1;2000
2111;15033;1;9834
2112;8572;1;440
2112;10591;1;10780
2112;11413;1;12835
2113;8517;1;120
2113;10793;1;15100
2114;10035;1;100
2114;13027;1;5280
2114;14650;1;3765
2115;11726;1;"38357,5"
2116;13785;1;126874
2117;14486;1;10350
2118;7571;1;29200
2118;10599;1;9240
2119;11006;1;12464
2120;10840;1;45594
2121;7691;1;53632
2121;8217;1;18400
2121;10035;1;2000
2122;7726;1;29200
2123;10035;1;4800
2123;10730;1;25032
2123;11316;1;14760
2123;11950;1;17917
2123;14214;1;23244
2124;9003;1;150
2124;14819;1;8920
2125;10035;1;2400
2125;13767;1;21788
2126;8517;1;100
2126;11804;1;"2794,5"
2127;10035;1;2820
2127;10604;1;362080
2128;10035;1;4100
2128;11600;1;10250
2128;12350;1;152359
2128;14489;1;20500
2128;14587;1;22620
2129;14671;1;369246
2130;7643;1;43175
2130;10035;1;4000
2131;10035;1;2000
2131;13817;1;17180
2132;10582;1;30771
2132;12996;1;750
2133;7698;1;10990
2133;10035;1;80
2134;14201;1;7215
2135;7724;1;9420
2135;10035;1;2000
2136;10035;1;2680
2136;13654;1;68720
2137;14197;1;4235
2137;14652;1;1612
2138;14607;1;20856
2139;10035;1;80
2139;13809;1;6160
2140;10035;1;2000
2140;14112;1;23244
2141;8513;1;100
2141;10569;1;26486
2141;14434;1;7542
2141;14637;1;5285
2142;820;1;196400
2142;5778;1;24928
2142;7686;1;122400
2142;8513;1;100
2142;14188;1;45300
2143;10035;1;300
2143;10802;1;8040
2144;11048;1;5094
2144;11747;1;"6673,2"
2145;10035;1;2400
2145;13923;1;8940
2146;10035;1;4400
2146;10442;1;44051
2146;10792;1;"4045,5"
2146;10804;1;29667
2146;10898;1;421631
2147;7838;1;29556
2147;10035;1;2740
2148;5843;1;17980
2148;8525;1;10000
2148;10394;1;9889
2148;10442;1;155527
2148;10804;1;129456
2148;14401;1;2697
2149;10035;1;2400
2149;13660;1;45950
2150;8572;1;600
2150;10035;1;1700
2150;10609;1;21576
2151;13751;1;3016
2152;10035;1;2000
2152;11493;1;8990
2153;10035;1;50
2153;10591;1;3020
2154;6263;1;21475
2154;10035;1;2680
2155;10035;1;2080
2155;10841;1;5250
2156;10035;1;2000
2156;14073;1;115443
2156;14241;1;170892
2156;14401;1;38178
2157;6263;1;21725
2157;10035;1;2680
2158;10035;1;320
2158;10543;1;55106
2159;10035;1;2000
2159;10691;1;6538
2160;10035;1;2000
2160;11837;1;2235
2161;10035;1;100
2161;10596;1;10010
2162;14298;1;"419807,5"
2163;14298;1;255190
2164;8245;1;10205
2164;13984;1;30340
2165;10035;1;2400
2165;12552;1;57186
2166;10035;1;200
2166;13806;1;6561
2167;10035;1;100
2167;13806;1;3159
2168;14433;1;17020
2169;10035;1;2050
2169;10789;1;1510
2169;14280;1;4440
2170;11792;1;46065
2171;7672;1;264138
2172;10552;1;9815
2172;10583;1;13860
2172;10700;1;26250
2172;10701;1;12060
2172;11950;1;22920
2172;13080;1;1030
2172;14125;1;12000
2172;14914;1;4530
2172;14962;1;21735
2173;11715;1;3872
2173;14500;1;12400
2173;14656;1;6171
2173;14809;1;"4007,5"
2174;10569;1;25212
2174;14019;1;22920
2174;14953;1;8470
2175;10035;1;750
2175;10651;1;38450
2176;11796;1;30258
2177;8520;1;500
2177;11260;1;18000
2177;13796;1;6720
2178;10035;1;80
2178;13898;1;11840
2179;12369;1;28700
2180;14608;1;9775
2180;14810;1;11270
2181;8557;1;480
2181;10035;1;180
2181;10640;1;6040
2181;11746;1;4764
2181;11900;1;5960
2181;12996;1;750
2181;13760;1;12835
2181;14055;1;7700
